"gene","hgnc_symbol","n_disorders","disorders","degree","weighted_degree"
"ENSG00000081014","AP4E1",2,"BD;MDD",4639,6215
"ENSG00000081041","CXCL2",2,"ADHD;MDD",4310,5200
"ENSG00000081052","COL4A4",2,"ADHD;MDD",4310,5200
"ENSG00000081181","ARG2",2,"BD;MDD",4639,6215
"ENSG00000081320","STK17B",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000081386","ZNF510",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000081665","ZNF506",2,"BD;MDD",4639,6215
"ENSG00000081692","JMJD4",2,"BD;MDD",4639,6215
"ENSG00000081803","CADPS2",2,"ASD;BD",3243,3567
"ENSG00000081853","PCDHGA2",2,"BD;MDD",4639,6215
"ENSG00000081913","PHLPP1",2,"ADHD;MDD",4310,5200
"ENSG00000082014","SMARCD3",2,"ASD;MDD",4478,5520
"ENSG00000082074","FYB1",2,"BD;SZ",2876,3528
"ENSG00000082146","STRADB",2,"ADHD;MDD",4310,5200
"ENSG00000082196","C1QTNF3",2,"MDD;OCD",4488,5405
"ENSG00000082213","C5orf22",2,"ADHD;MDD",4310,5200
"ENSG00000082438","COBLL1",2,"BD;MDD",4639,6215
"ENSG00000082482","KCNK2",2,"OCD;SZ",2413,2718
"ENSG00000082497","SERTAD4",2,"ASD;OCD",2440,2757
"ENSG00000082701","GSK3B",2,"ADHD;ASD",2382,2552
"ENSG00000082805","ERC1",2,"ADHD;MDD",4310,5200
"ENSG00000082898","XPO1",2,"ASD;MDD",4478,5520
"ENSG00000083067","TRPM3",3,"MDD;OCD;SZ",4809,6802
"ENSG00000083123","BCKDHB",2,"BD;MDD",4639,6215
"ENSG00000083290","ULK2",2,"MDD;OCD",4488,5405
"ENSG00000083444","PLOD1",4,"ADHD;ASD;BD;SZ",4507,6080
"ENSG00000083457","ITGAE",2,"ADHD;MDD",4310,5200
"ENSG00000083535","PIBF1",2,"ADHD;MDD",4310,5200
"ENSG00000083720","OXCT1",2,"OCD;SZ",2413,2718
"ENSG00000083750","RRAGB",2,"BD;SZ",2876,3528
"ENSG00000083799","CYLD",2,"MDD;OCD",4488,5405
"ENSG00000083857","FAT1",2,"BD;SZ",2876,3528
"ENSG00000084090","STARD7",3,"ADHD;BD;MDD",4766,7331
"ENSG00000084207","GSTP1",2,"MDD;SZ",4554,5481
"ENSG00000084444","FAM234B",2,"ASD;MDD",4478,5520
"ENSG00000084453","SLCO1A2",3,"BD;MDD;OCD",4878,7536
"ENSG00000084623","EIF3I",2,"MDD;OCD",4488,5405
"ENSG00000084676","NCOA1",2,"ADHD;MDD",4310,5200
"ENSG00000084731","KIF3C",2,"MDD;OCD",4488,5405
"ENSG00000084734","GCKR",2,"BD;MDD",4639,6215
"ENSG00000084754","HADHA",2,"ASD;OCD",2440,2757
"ENSG00000085063","CD59",4,"ASD;BD;MDD;OCD",4983,8972
"ENSG00000085382","HACE1",2,"MDD;OCD",4488,5405
"ENSG00000085433","WDR47",3,"MDD;OCD;SZ",4809,6802
"ENSG00000085465","OVGP1",2,"BD;SZ",2876,3528
"ENSG00000085514","PILRA",2,"MDD;SZ",4554,5481
"ENSG00000085563","ABCB1",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000085719","CPNE3",2,"ASD;MDD",4478,5520
"ENSG00000085788","DDHD2",2,"ASD;OCD",2440,2757
"ENSG00000085832","EPS15",2,"ADHD;ASD",2382,2552
"ENSG00000085978","ATG16L1",2,"ASD;MDD",4478,5520
"ENSG00000086015","MAST2",2,"ADHD;MDD",4310,5200
"ENSG00000086300","SNX10",2,"MDD;OCD",4488,5405
"ENSG00000086544","ITPKC",4,"BD;MDD;OCD;SZ",4958,8933
"ENSG00000086666","ZFAND6",2,"ASD;BD",3243,3567
"ENSG00000086730","LAT2",3,"BD;MDD;OCD",4878,7536
"ENSG00000086848","ALG9",2,"MDD;OCD",4488,5405
"ENSG00000087053","MTMR2",2,"ASD;MDD",4478,5520
"ENSG00000087074","PPP1R15A",2,"BD;OCD",3117,3452
"ENSG00000087076","HSD17B14",2,"MDD;OCD",4488,5405
"ENSG00000087077","TRIP6",2,"OCD;SZ",2413,2718
"ENSG00000087085","ACHE",3,"MDD;OCD;SZ",4809,6802
"ENSG00000087087","SRRT",2,"ADHD;MDD",4310,5200
"ENSG00000087095","NLK",2,"ASD;OCD",2440,2757
"ENSG00000087116","ADAMTS2",3,"BD;MDD;OCD",4878,7536
"ENSG00000087152","ATXN7L3",2,"ADHD;MDD",4310,5200
"ENSG00000087245","MMP2",2,"BD;SZ",2876,3528
"ENSG00000087250","MT3",3,"BD;MDD;SZ",4810,7612
"ENSG00000087258","GNAO1",2,"ASD;MDD",4478,5520
"ENSG00000087303","NID2",2,"ADHD;MDD",4310,5200
"ENSG00000087502","ERGIC2",2,"ASD;MDD",4478,5520
"ENSG00000087842","PIR",2,"ASD;MDD",4478,5520
"ENSG00000088035","ALG6",2,"BD;MDD",4639,6215
"ENSG00000088179","PTPN4",2,"MDD;OCD",4488,5405
"ENSG00000088280","ASAP3",4,"ASD;BD;OCD;SZ",4429,6285
"ENSG00000088448","ANKRD10",2,"BD;SZ",2876,3528
"ENSG00000088543","C3orf18",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000088808","PPP1R13B",2,"ADHD;MDD",4310,5200
"ENSG00000088832","FKBP1A",2,"ASD;MDD",4478,5520
"ENSG00000088836","SLC4A11",2,"BD;MDD",4639,6215
"ENSG00000088854","DNAAF9",2,"ADHD;MDD",4310,5200
"ENSG00000088881","EBF4",2,"MDD;SZ",4554,5481
"ENSG00000088992","TESC",2,"ASD;MDD",4478,5520
"ENSG00000089009","RPL6",2,"MDD;OCD",4488,5405
"ENSG00000089060","SLC8B1",2,"ASD;BD",3243,3567
"ENSG00000089157","RPLP0",2,"MDD;OCD",4488,5405
"ENSG00000089159","PXN",4,"ASD;BD;OCD;SZ",4429,6285
"ENSG00000089163","SIRT4",2,"ADHD;MDD",4310,5200
"ENSG00000089169","RPH3A",4,"ASD;BD;MDD;OCD",4983,8972
"ENSG00000089558","KCNH4",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000089639","GMIP",2,"ADHD;SZ",2364,2513
"ENSG00000089818","NECAP1",2,"ADHD;MDD",4310,5200
"ENSG00000089876","DHX32",3,"ASD;MDD;OCD",4712,6841
"ENSG00000089902","RCOR1",2,"BD;MDD",4639,6215
"ENSG00000090013","BLVRB",3,"ASD;MDD;OCD",4712,6841
"ENSG00000090061","CCNK",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000090104","RGS1",2,"MDD;SZ",4554,5481
"ENSG00000090238","YPEL3",2,"BD;MDD",4639,6215
"ENSG00000090266","NDUFB2",2,"BD;MDD",4639,6215
"ENSG00000090339","ICAM1",3,"BD;OCD;SZ",3682,4849
"ENSG00000090382","LYZ",3,"BD;MDD;OCD",4878,7536
"ENSG00000090565","RAB11FIP3",2,"ADHD;MDD",4310,5200
"ENSG00000090581","GNPTG",2,"ASD;OCD",2440,2757
"ENSG00000090612","ZNF268",2,"ADHD;MDD",4310,5200
"ENSG00000090615","GOLGA3",2,"ASD;MDD",4478,5520
"ENSG00000090674","MCOLN1",3,"ADHD;ASD;BD",3986,4683
"ENSG00000090686","USP48",2,"MDD;OCD",4488,5405
"ENSG00000090924","PLEKHG2",5,"ADHD;ASD;MDD;OCD;SZ",5008,9354
"ENSG00000091039","OSBPL8",2,"MDD;OCD",4488,5405
"ENSG00000091073","DTX2",2,"ASD;MDD",4478,5520
"ENSG00000091106","NLRC4",2,"MDD;OCD",4488,5405
"ENSG00000091136","LAMB1",4,"ADHD;ASD;BD;MDD",4940,8767
"ENSG00000091409","ITGA6",2,"MDD;OCD",4488,5405
"ENSG00000091513","TF",2,"ASD;MDD",4478,5520
"ENSG00000091592","NLRP1",3,"ASD;BD;MDD",4878,7651
"ENSG00000091622","PITPNM3",2,"MDD;OCD",4488,5405
"ENSG00000091844","RGS17",2,"MDD;OCD",4488,5405
"ENSG00000091879","ANGPT2",3,"BD;MDD;OCD",4878,7536
"ENSG00000091986","CCDC80",2,"BD;SZ",2876,3528
"ENSG00000092421","SEMA6A",2,"ADHD;MDD",4310,5200
"ENSG00000092470","WDR76",2,"BD;MDD",4639,6215
"ENSG00000092758","COL9A3",4,"ASD;BD;MDD;OCD",4983,8972
"ENSG00000092969","TGFB2",3,"ASD;BD;MDD",4878,7651
"ENSG00000093072","ADA2",2,"OCD;SZ",2413,2718
"ENSG00000093167","LRRFIP2",2,"MDD;SZ",4554,5481
"ENSG00000094963","FMO2",2,"MDD;OCD",4488,5405
"ENSG00000095015","MAP3K1",2,"ADHD;SZ",2364,2513
"ENSG00000095303","PTGS1",2,"BD;SZ",2876,3528
"ENSG00000095370","SH2D3C",2,"ADHD;MDD",4310,5200
"ENSG00000095380","NANS",2,"MDD;OCD",4488,5405
"ENSG00000095585","BLNK",4,"BD;MDD;OCD;SZ",4958,8933
"ENSG00000095637","SORBS1",2,"MDD;OCD",4488,5405
"ENSG00000095713","CRTAC1",2,"ASD;MDD",4478,5520
"ENSG00000095739","BAMBI",2,"ADHD;OCD",2281,2437
"ENSG00000095794","CREM",2,"ASD;MDD",4478,5520
"ENSG00000095970","TREM2",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000096060","FKBP5",2,"BD;SZ",2876,3528
"ENSG00000096063","SRPK1",2,"BD;OCD",3117,3452
"ENSG00000096433","ITPR3",2,"MDD;SZ",4554,5481
"ENSG00000096654","ZNF184",2,"ADHD;MDD",4310,5200
"ENSG00000096696","DSP",3,"ASD;BD;OCD",3969,4888
"ENSG00000097096","SYDE2",2,"ADHD;MDD",4310,5200
"ENSG00000099139","PCSK5",2,"ASD;BD",3243,3567
"ENSG00000099194","SCD",2,"BD;MDD",4639,6215
"ENSG00000099204","ABLIM1",2,"BD;MDD",4639,6215
"ENSG00000099219","ERMP1",2,"BD;MDD",4639,6215
"ENSG00000099250","NRP1",2,"MDD;OCD",4488,5405
"ENSG00000099260","PALMD",2,"MDD;OCD",4488,5405
"ENSG00000099308","MAST3",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000099364","FBXL19",2,"ADHD;MDD",4310,5200
"ENSG00000099365","STX1B",3,"ASD;MDD;OCD",4712,6841
"ENSG00000099377","HSD3B7",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000099381","SETD1A",2,"ADHD;MDD",4310,5200
"ENSG00000099385","BCL7C",3,"ADHD;MDD;SZ",4727,6597
"ENSG00000099617","EFNA2",2,"ADHD;ASD",2382,2552
"ENSG00000099624","ATP5F1D",3,"MDD;OCD;SZ",4809,6802
"ENSG00000099625","CBARP",3,"BD;MDD;OCD",4878,7536
"ENSG00000099795","NDUFB7",2,"ASD;MDD",4478,5520
"ENSG00000099797","TECR",2,"MDD;OCD",4488,5405
"ENSG00000099814","CEP170B",2,"MDD;OCD",4488,5405
"ENSG00000099822","HCN2",2,"MDD;OCD",4488,5405
"ENSG00000099860","GADD45B",2,"BD;MDD",4639,6215
"ENSG00000099864","PALM",2,"MDD;OCD",4488,5405
"ENSG00000099875","MKNK2",4,"ADHD;MDD;OCD;SZ",4926,7918
"ENSG00000099904","ZDHHC8",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000099917","MED15",2,"ASD;MDD",4478,5520
"ENSG00000099937","SERPIND1",2,"BD;MDD",4639,6215
"ENSG00000099942","CRKL",2,"ADHD;ASD",2382,2552
"ENSG00000099949","LZTR1",4,"ADHD;ASD;MDD;SZ",4927,8033
"ENSG00000099968","BCL2L13",2,"BD;SZ",2876,3528
"ENSG00000099992","TBC1D10A",2,"ADHD;MDD",4310,5200
"ENSG00000099994","SUSD2",2,"BD;MDD",4639,6215
"ENSG00000099998","GGT5",4,"ASD;MDD;OCD;SZ",4950,8238
"ENSG00000100027","YPEL1",2,"BD;SZ",2876,3528
"ENSG00000100028","SNRPD3",2,"BD;MDD",4639,6215
"ENSG00000100029","PES1",2,"ASD;MDD",4478,5520
"ENSG00000100030","MAPK1",2,"ASD;MDD",4478,5520
"ENSG00000100031","GGT1",2,"MDD;SZ",4554,5481
"ENSG00000100055","CYTH4",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000100060","MFNG",2,"MDD;OCD",4488,5405
"ENSG00000100075","SLC25A1",2,"ADHD;SZ",2364,2513
"ENSG00000100092","SH3BP1",3,"ADHD;BD;MDD",4766,7331
"ENSG00000100100","PIK3IP1",3,"ADHD;MDD;SZ",4727,6597
"ENSG00000100116","GCAT",2,"OCD;SZ",2413,2718
"ENSG00000100122","CRYBB1",2,"BD;MDD",4639,6215
"ENSG00000100146","SOX10",2,"MDD;OCD",4488,5405
"ENSG00000100154","TTC28",2,"BD;MDD",4639,6215
"ENSG00000100196","KDELR3",2,"ADHD;MDD",4310,5200
"ENSG00000100209","HSCB",2,"MDD;SZ",4554,5481
"ENSG00000100219","XBP1",3,"ADHD;MDD;SZ",4727,6597
"ENSG00000100221","JOSD1",2,"ADHD;MDD",4310,5200
"ENSG00000100241","SBF1",2,"ADHD;MDD",4310,5200
"ENSG00000100276","RASL10A",2,"ASD;MDD",4478,5520
"ENSG00000100285","NEFH",3,"BD;MDD;SZ",4810,7612
"ENSG00000100292","HMOX1",6,"ADHD;ASD;BD;MDD;OCD;SZ",5008,11485
"ENSG00000100297","MCM5",2,"ADHD;MDD",4310,5200
"ENSG00000100319","ZMAT5",2,"BD;OCD",3117,3452
"ENSG00000100320","RBFOX2",2,"ADHD;MDD",4310,5200
"ENSG00000100330","MTMR3",2,"ASD;MDD",4478,5520
"ENSG00000100336","APOL4",3,"BD;MDD;OCD",4878,7536
"ENSG00000100342","APOL1",3,"BD;OCD;SZ",3682,4849
"ENSG00000100346","CACNA1I",2,"MDD;OCD",4488,5405
"ENSG00000100348","TXN2",2,"MDD;OCD",4488,5405
"ENSG00000100359","SGSM3",2,"ADHD;MDD",4310,5200
"ENSG00000100362","PVALB",2,"ASD;MDD",4478,5520
"ENSG00000100365","NCF4",2,"BD;OCD",3117,3452
"ENSG00000100368","CSF2RB",3,"ADHD;BD;MDD",4766,7331
"ENSG00000100376","FAM118A",4,"BD;MDD;OCD;SZ",4958,8933
"ENSG00000100379","KCTD17",3,"ASD;MDD;OCD",4712,6841
"ENSG00000100417","PMM1",2,"ADHD;MDD",4310,5200
"ENSG00000100429","HDAC10",2,"BD;MDD",4639,6215
"ENSG00000100473","COCH",2,"MDD;OCD",4488,5405
"ENSG00000100483","VCPKMT",2,"MDD;OCD",4488,5405
"ENSG00000100490","CDKL1",2,"BD;SZ",2876,3528
"ENSG00000100504","PYGL",3,"BD;OCD;SZ",3682,4849
"ENSG00000100532","CGRRF1",2,"ASD;MDD",4478,5520
"ENSG00000100591","AHSA1",2,"ADHD;BD",3014,3247
"ENSG00000100599","RIN3",3,"ADHD;MDD;SZ",4727,6597
"ENSG00000100605","ITPK1",2,"ADHD;MDD",4310,5200
"ENSG00000100625","SIX4",2,"BD;MDD",4639,6215
"ENSG00000100628","ASB2",2,"ADHD;MDD",4310,5200
"ENSG00000100784","RPS6KA5",3,"BD;MDD;SZ",4810,7612
"ENSG00000100804","PSMB5",3,"ADHD;BD;MDD",4766,7331
"ENSG00000100813","ACIN1",4,"ADHD;ASD;BD;MDD",4940,8767
"ENSG00000100815","TRIP11",2,"BD;MDD",4639,6215
"ENSG00000100852","ARHGAP5",2,"ASD;SZ",2595,2833
"ENSG00000100865","CINP",2,"BD;MDD",4639,6215
"ENSG00000100889","PCK2",2,"BD;MDD",4639,6215
"ENSG00000100911","PSME2",2,"ASD;MDD",4478,5520
"ENSG00000100938","GMPR2",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000100941","PNN",2,"ADHD;MDD",4310,5200
"ENSG00000101040","ZMYND8",3,"ASD;BD;MDD",4878,7651
"ENSG00000101049","SGK2",3,"ASD;BD;MDD",4878,7651
"ENSG00000101079","NDRG3",2,"ASD;OCD",2440,2757
"ENSG00000101104","PABPC1L",2,"ADHD;OCD",2281,2437
"ENSG00000101109","STK4",2,"MDD;OCD",4488,5405
"ENSG00000101126","ADNP",2,"MDD;SZ",4554,5481
"ENSG00000101138","CSTF1",2,"BD;MDD",4639,6215
"ENSG00000101146","RAE1",2,"BD;MDD",4639,6215
"ENSG00000101150","TPD52L2",2,"ASD;MDD",4478,5520
"ENSG00000101152","DNAJC5",2,"ADHD;MDD",4310,5200
"ENSG00000101160","CTSZ",3,"ASD;BD;MDD",4878,7651
"ENSG00000101180","HRH3",3,"BD;MDD;SZ",4810,7612
"ENSG00000101190","TCFL5",2,"ASD;MDD",4478,5520
"ENSG00000101203","COL20A1",2,"MDD;OCD",4488,5405
"ENSG00000101210","EEF1A2",2,"MDD;OCD",4488,5405
"ENSG00000101220","ADISSP",2,"MDD;OCD",4488,5405
"ENSG00000101276","SLC52A3",2,"BD;MDD",4639,6215
"ENSG00000101306","MYLK2",2,"ADHD;MDD",4310,5200
"ENSG00000101335","MYL9",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000101336","HCK",2,"MDD;OCD",4488,5405
"ENSG00000101343","CRNKL1",2,"ASD;MDD",4478,5520
"ENSG00000101350","KIF3B",2,"ASD;MDD",4478,5520
"ENSG00000101391","CDK5RAP1",2,"BD;MDD",4639,6215
"ENSG00000101438","SLC32A1",2,"MDD;OCD",4488,5405
"ENSG00000101442","ACTR5",3,"ADHD;BD;MDD",4766,7331
"ENSG00000101443","WFDC2",2,"OCD;SZ",2413,2718
"ENSG00000101445","PPP1R16B",2,"MDD;OCD",4488,5405
"ENSG00000101460","MAP1LC3A",2,"ASD;MDD",4478,5520
"ENSG00000101463","SYNDIG1",2,"BD;SZ",2876,3528
"ENSG00000101493","ZNF516",3,"ASD;BD;SZ",3840,4964
"ENSG00000101574","METTL4",2,"ADHD;MDD",4310,5200
"ENSG00000101605","MYOM1",2,"BD;OCD",3117,3452
"ENSG00000101638","ST8SIA5",3,"ASD;BD;MDD",4878,7651
"ENSG00000101849","TBL1X",2,"ASD;MDD",4478,5520
"ENSG00000101871","MID1",2,"ASD;MDD",4478,5520
"ENSG00000101883","RHOXF1",2,"BD;MDD",4639,6215
"ENSG00000101916","TLR8",2,"BD;MDD",4639,6215
"ENSG00000101938","CHRDL1",2,"ASD;OCD",2440,2757
"ENSG00000101940","WDR13",2,"MDD;OCD",4488,5405
"ENSG00000102007","PLP2",3,"BD;OCD;SZ",3682,4849
"ENSG00000102038","SMARCA1",2,"ASD;MDD",4478,5520
"ENSG00000102109","PCSK1N",2,"MDD;OCD",4488,5405
"ENSG00000102218","RP2",2,"ASD;BD",3243,3567
"ENSG00000102265","TIMP1",3,"ASD;BD;OCD",3969,4888
"ENSG00000102287","GABRE",3,"ASD;BD;MDD",4878,7651
"ENSG00000102290","PCDH11X",2,"MDD;SZ",4554,5481
"ENSG00000102316","MAGED2",2,"MDD;OCD",4488,5405
"ENSG00000102359","SRPX2",3,"BD;MDD;OCD",4878,7536
"ENSG00000102385","DRP2",2,"MDD;OCD",4488,5405
"ENSG00000102387","TAF7L",2,"ASD;MDD",4478,5520
"ENSG00000102393","GLA",2,"ASD;MDD",4478,5520
"ENSG00000102445","RUBCNL",2,"ASD;BD",3243,3567
"ENSG00000102452","NALCN",2,"MDD;SZ",4554,5481
"ENSG00000102468","HTR2A",3,"ASD;MDD;SZ",4826,6917
"ENSG00000102524","TNFSF13B",3,"ASD;BD;MDD",4878,7651
"ENSG00000102547","CAB39L",3,"BD;MDD;SZ",4810,7612
"ENSG00000102554","KLF5",2,"ASD;MDD",4478,5520
"ENSG00000102743","SLC25A15",5,"ADHD;ASD;BD;OCD;SZ",5008,7401
"ENSG00000102755","FLT1",2,"BD;MDD",4639,6215
"ENSG00000102786","INTS6",2,"BD;MDD",4639,6215
"ENSG00000102796","DHRS12",2,"BD;OCD",3117,3452
"ENSG00000102804","TSC22D1",3,"BD;MDD;SZ",4810,7612
"ENSG00000102805","CLN5",2,"ASD;MDD",4478,5520
"ENSG00000102878","HSF4",3,"BD;MDD;SZ",4810,7612
"ENSG00000102882","MAPK3",2,"ASD;MDD",4478,5520
"ENSG00000102893","PHKB",2,"ASD;MDD",4478,5520
"ENSG00000102897","LYRM1",2,"BD;MDD",4639,6215
"ENSG00000102908","NFAT5",2,"ADHD;MDD",4310,5200
"ENSG00000102934","PLLP",3,"ASD;BD;MDD",4878,7651
"ENSG00000102967","DHODH",2,"ADHD;MDD",4310,5200
"ENSG00000102981","PARD6A",2,"ASD;MDD",4478,5520
"ENSG00000103056","SMPD3",2,"MDD;SZ",4554,5481
"ENSG00000103066","PLA2G15",2,"ASD;MDD",4478,5520
"ENSG00000103089","FA2H",2,"ASD;OCD",2440,2757
"ENSG00000103111","MON1B",2,"ASD;MDD",4478,5520
"ENSG00000103154","NECAB2",2,"MDD;OCD",4488,5405
"ENSG00000103160","HSDL1",2,"ADHD;MDD",4310,5200
"ENSG00000103184","SEC14L5",2,"ASD;MDD",4478,5520
"ENSG00000103196","CRISPLD2",2,"BD;SZ",2876,3528
"ENSG00000103202","NME4",2,"MDD;SZ",4554,5481
"ENSG00000103227","LMF1",2,"MDD;SZ",4554,5481
"ENSG00000103241","FOXF1",2,"MDD;SZ",4554,5481
"ENSG00000103253","HAGHL",2,"MDD;OCD",4488,5405
"ENSG00000103257","SLC7A5",2,"BD;SZ",2876,3528
"ENSG00000103269","RHBDL1",2,"ASD;MDD",4478,5520
"ENSG00000103274","NUBP1",2,"BD;MDD",4639,6215
"ENSG00000103342","GSPT1",2,"ADHD;MDD",4310,5200
"ENSG00000103365","GGA2",2,"BD;MDD",4639,6215
"ENSG00000103429","BFAR",2,"ADHD;MDD",4310,5200
"ENSG00000103460","TOX3",2,"ASD;MDD",4478,5520
"ENSG00000103490","PYCARD",3,"BD;MDD;OCD",4878,7536
"ENSG00000103494","RPGRIP1L",2,"ASD;BD",3243,3567
"ENSG00000103495","MAZ",2,"ADHD;MDD",4310,5200
"ENSG00000103507","BCKDK",2,"MDD;OCD",4488,5405
"ENSG00000103528","SYT17",2,"ASD;SZ",2595,2833
"ENSG00000103642","LACTB",2,"ASD;BD",3243,3567
"ENSG00000103653","CSK",2,"ADHD;MDD",4310,5200
"ENSG00000103707","MTFMT",2,"ASD;BD",3243,3567
"ENSG00000103710","RASL12",2,"MDD;OCD",4488,5405
"ENSG00000103811","CTSH",2,"MDD;SZ",4554,5481
"ENSG00000103852","TTC23",2,"MDD;SZ",4554,5481
"ENSG00000103876","FAH",3,"ADHD;ASD;OCD",3257,3873
"ENSG00000103888","CEMIP",2,"BD;OCD",3117,3452
"ENSG00000103966","EHD4",2,"ADHD;ASD",2382,2552
"ENSG00000103995","CEP152",2,"BD;MDD",4639,6215
"ENSG00000104059","ENTREP2",2,"BD;MDD",4639,6215
"ENSG00000104081","BMF",2,"BD;SZ",2876,3528
"ENSG00000104093","DMXL2",2,"BD;MDD",4639,6215
"ENSG00000104154","SLC30A4",2,"MDD;OCD",4488,5405
"ENSG00000104228","TRIM35",2,"ADHD;MDD",4310,5200
"ENSG00000104327","CALB1",3,"BD;MDD;OCD",4878,7536
"ENSG00000104331","BPNT2",2,"ASD;MDD",4478,5520
"ENSG00000104361","NIPAL2",2,"ASD;MDD",4478,5520
"ENSG00000104375","STK3",2,"MDD;SZ",4554,5481
"ENSG00000104427","ZC2HC1A",2,"ADHD;BD",3014,3247
"ENSG00000104442","ARMC1",2,"ADHD;MDD",4310,5200
"ENSG00000104447","TRPS1",2,"ASD;MDD",4478,5520
"ENSG00000104450","SPAG1",2,"ADHD;MDD",4310,5200
"ENSG00000104490","NCALD",2,"ASD;OCD",2440,2757
"ENSG00000104518","GSDMD",2,"ADHD;ASD",2382,2552
"ENSG00000104522","GFUS",2,"BD;MDD",4639,6215
"ENSG00000104524","PYCR3",2,"BD;MDD",4639,6215
"ENSG00000104529","EEF1D",2,"MDD;SZ",4554,5481
"ENSG00000104635","SLC39A14",3,"BD;MDD;SZ",4810,7612
"ENSG00000104687","GSR",2,"BD;MDD",4639,6215
"ENSG00000104691","UBXN8",2,"BD;MDD",4639,6215
"ENSG00000104805","NUCB1",2,"MDD;OCD",4488,5405
"ENSG00000104812","GYS1",3,"BD;MDD;OCD",4878,7536
"ENSG00000104823","ECH1",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000104824","HNRNPL",2,"ADHD;MDD",4310,5200
"ENSG00000104856","RELB",2,"ADHD;SZ",2364,2513
"ENSG00000104866","PPP1R37",2,"BD;MDD",4639,6215
"ENSG00000104872","PIH1D1",2,"ADHD;MDD",4310,5200
"ENSG00000104885","DOT1L",2,"ADHD;MDD",4310,5200
"ENSG00000104888","SLC17A7",2,"ASD;MDD",4478,5520
"ENSG00000104889","RNASEH2A",2,"ASD;MDD",4478,5520
"ENSG00000104897","SF3A2",2,"ADHD;MDD",4310,5200
"ENSG00000104936","DMPK",3,"ADHD;MDD;SZ",4727,6597
"ENSG00000104951","IL4I1",2,"ASD;BD",3243,3567
"ENSG00000104957","YJU2B",2,"MDD;SZ",4554,5481
"ENSG00000104964","TLE5",2,"MDD;OCD",4488,5405
"ENSG00000104969","SGTA",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000104972","LILRB1",3,"BD;MDD;SZ",4810,7612
"ENSG00000104976","SNAPC2",2,"ADHD;MDD",4310,5200
"ENSG00000104998","IL27RA",2,"BD;MDD",4639,6215
"ENSG00000105085","MED26",2,"MDD;OCD",4488,5405
"ENSG00000105122","RASAL3",2,"MDD;SZ",4554,5481
"ENSG00000105127","AKAP8",2,"ADHD;MDD",4310,5200
"ENSG00000105136","ZNF419",2,"ADHD;MDD",4310,5200
"ENSG00000105146","AURKC",2,"BD;MDD",4639,6215
"ENSG00000105229","PIAS4",2,"ADHD;MDD",4310,5200
"ENSG00000105246","EBI3",2,"MDD;OCD",4488,5405
"ENSG00000105254","TBCB",2,"MDD;OCD",4488,5405
"ENSG00000105255","FSD1",2,"BD;MDD",4639,6215
"ENSG00000105298","CACTIN",2,"ADHD;MDD",4310,5200
"ENSG00000105321","CCDC9",2,"MDD;OCD",4488,5405
"ENSG00000105323","HNRNPUL1",2,"MDD;OCD",4488,5405
"ENSG00000105325","FZR1",2,"BD;MDD",4639,6215
"ENSG00000105339","DENND3",3,"BD;MDD;OCD",4878,7536
"ENSG00000105372","RPS19",3,"ASD;MDD;SZ",4826,6917
"ENSG00000105374","NKG7",3,"BD;MDD;SZ",4810,7612
"ENSG00000105376","ICAM5",3,"ASD;BD;OCD",3969,4888
"ENSG00000105393","BABAM1",2,"ASD;MDD",4478,5520
"ENSG00000105404","RABAC1",2,"BD;MDD",4639,6215
"ENSG00000105497","ZNF175",2,"ASD;MDD",4478,5520
"ENSG00000105516","DBP",2,"MDD;OCD",4488,5405
"ENSG00000105518","TMEM205",2,"ASD;MDD",4478,5520
"ENSG00000105538","RASIP1",2,"MDD;SZ",4554,5481
"ENSG00000105552","BCAT2",2,"MDD;SZ",4554,5481
"ENSG00000105559","PLEKHA4",3,"ASD;OCD;SZ",3360,4154
"ENSG00000105576","TNPO2",2,"BD;MDD",4639,6215
"ENSG00000105605","CACNG7",2,"ASD;MDD",4478,5520
"ENSG00000105612","DNASE2",2,"ASD;MDD",4478,5520
"ENSG00000105618","PRPF31",2,"ADHD;MDD",4310,5200
"ENSG00000105639","JAK3",4,"BD;MDD;OCD;SZ",4958,8933
"ENSG00000105642","KCNN1",2,"MDD;OCD",4488,5405
"ENSG00000105662","CRTC1",2,"ADHD;MDD",4310,5200
"ENSG00000105695","MAG",2,"ASD;MDD",4478,5520
"ENSG00000105697","HAMP",3,"BD;MDD;OCD",4878,7536
"ENSG00000105699","LSR",2,"ASD;MDD",4478,5520
